Time,Position,Velocity,Bias_Input
15.80000000000107,-3.4008534090858045,0.7955498579090747,0.0
15.900000000001086,-3.3399524768845796,0.6090093220122483,0.0
16.0000000000011,-3.2756044278423064,0.643480490422732,0.0
16.10000000000108,-3.1870357095623323,0.8856871827997415,1.1999467777789452
16.20000000000106,-2.0043629005342924,11.826728090280398,1.1999880236248401
16.30000000000104,4.217460263011644,62.21823163545936,1.199999684068745
16.40000000000102,7.051963181439913,28.34502918428269,1.1999499612897861
16.500000000001002,10.464739991648715,34.12776810208802,1.1999988995505046
16.600000000000982,13.253178279700728,27.884382880520135,1.199997720694352
16.700000000000962,13.15512364414579,-0.9805463555493787,1.1999696901910895
16.800000000000942,12.185236238881812,-9.698874052639788,1.199940808688274
16.900000000000922,2.69610925646113,-94.89126982420682,1.1999992585527866
17.000000000000902,2.6895041326688527,-0.0660512379227729,1.1999946042620393
17.100000000000882,2.678747315783832,-0.10756816885020726,0.0
17.200000000000863,2.6699197789638847,-0.08827536819947301,0.0
17.300000000000843,-8.569849705284131,-112.39769484248015,0.0
17.400000000000823,-7.381184580670241,11.886651246138902,0.0
17.500000000000803,-6.776371661490411,6.048129191798299,0.0
17.600000000000783,-6.219147294280086,5.57224367210325,0.0
17.700000000000763,-4.737943863655954,14.812034306241317,0.0
17.800000000000743,-4.630334681491879,1.07609182164075,0.0
17.900000000000723,-4.566636681666123,0.6369799982575675,0.0
18.000000000000703,-4.5157940322395,0.5084264942662298,0.0
18.100000000000684,-4.457879471112605,0.5791456112689453,1.199929723478394
18.200000000000664,-4.370073243957279,0.8780622715532616,1.199955703674628
18.300000000000644,2.4257109263022074,67.95784170259485,1.199942414088296
18.400000000000624,1.8574298214800506,-5.682811048221567,1.199931381968321
18.500000000000604,8.673041281917724,68.15611460437673,1.199964403508513
18.600000000000584,12.617211077234142,39.44169795316417,1.1999996190323774
18.700000000000564,13.131998143914943,5.147870666808014,1.1999498517639304
18.800000000000544,13.573174964656147,4.411768207412035,1.1999977184785389
18.900000000000524,2.9880100759118995,-105.85164888744247,1.199949877524691
19.000000000000504,2.9831251839029247,-0.04884892008974795,1.199933401747116
19.100000000000485,2.9849859868356106,0.018608029326858677,0.0
19.200000000000465,2.986816378040385,0.01830391204774351,0.0
19.300000000000445,2.988593584072772,0.017772060323872907,0.0
19.400000000000425,2.990378459474926,0.017848754021536628,0.0
19.500000000000405,2.9923275965248934,0.019491370499675753,0.0
19.600000000000385,-8.527729055672458,-115.2005665219735,0.0
19.700000000000365,-6.520303019185811,20.07426036486646,0.0
19.800000000000345,-5.894828106665199,6.254749125206125,0.0
19.900000000000325,-5.755222513529843,1.3960559313535548,0.0
20.000000000000306,-5.654894221252663,1.0032829227718043,0.0
20.100000000000286,-5.566751291482944,0.8814292976971938,1.1999649491684323
20.200000000000266,-5.480541853113983,0.8620943836896089,1.1999793323708294
20.300000000000246,-5.381925389369795,0.9861646374418775,1.199999818426582
20.400000000000226,-5.252305067932634,1.2962032143716051,1.1999488851336901
20.500000000000206,1.788569896730583,70.40874964663217,1.1999516164174784
20.600000000000186,-4.634782359000241,-64.23352255730823,1.1999688528409236
20.700000000000166,15.994493089274368,206.29275448274606,1.1999897118986307
20.800000000000146,14.208443889926121,-17.860491993482466,1.1999934591028858
20.900000000000126,15.739728676538196,15.312847866120745,1.1999999963942978
21.000000000000107,15.165771553852494,-5.7395712268570165,1.199990084187265
21.100000000000087,2.6089443538933663,-125.56827199959126,0.0
21.200000000000067,2.6115534171614274,0.02609063268061096,0.0
21.300000000000047,2.612863456360325,0.013100391988976057,0.0
21.400000000000027,2.613734189216926,0.008707328566011086,0.0
21.500000000000007,2.6147799697048217,0.01045780487895609,0.0
21.599999999999987,2.616470849625606,0.01690879920784205,0.0
21.699999999999967,2.619185019109522,0.02714169483915896,0.0
21.799999999999947,-9.998079957994808,-126.1726497710433,0.0
21.899999999999928,-7.881920044503886,21.161599134909217,0.0
21.999999999999908,-8.801469216080832,-9.195491715769464,0.0
22.099999999999888,-6.907203903108606,18.942653129722267,1.1999974581470187
22.199999999999868,-6.791464416005309,1.1573948710329685,1.1999601175825758
22.299999999999848,-6.674678920905164,1.1678549510014502,1.1999894463785417
22.399999999999828,-6.540378764150251,1.343001567549127,1.1999231122267415
22.499999999999808,-6.366607912747356,1.7377085140289505,1.199965323879598
22.59999999999979,2.3339298430650284,87.00537755812384,1.1999436143410736
22.69999999999977,12.305775704901569,99.71845861836539,1.199998366102315
22.79999999999975,8.303278047479054,-40.02497657422514,1.1999994736852446
22.89999999999973,9.529868098179128,12.265900507000733,1.1999563059405436
22.99999999999971,2.809941096950908,-67.19927001228218,1.1999560921035597
23.09999999999969,2.811124263347739,0.011831663968311368,0.0
23.19999999999967,2.8103299977227376,-0.007942656250015112,0.0
23.29999999999965,2.8081209843872914,-0.022090133354462083,0.0
23.39999999999963,2.8048795437236644,-0.03241440663626971,0.0
23.49999999999961,2.800903660808515,-0.03975882915149498,0.0
23.59999999999959,2.7964449307205017,-0.0445873008801323,0.0
23.69999999999957,2.7918064325187135,-0.04638498201788188,0.0
23.79999999999955,2.787265219746575,-0.04541212772138703,0.0
23.89999999999953,2.7831052735170827,-0.041599462294921175,0.0
23.99999999999951,-11.08082931577251,-138.6393458928959,0.0
24.09999999999949,-9.950345498171645,11.304838176008651,1.199994757758434
24.19999999999947,-7.935998140128518,20.143473580431266,1.1999992155978516
24.29999999999945,-7.7968673111390085,1.3913082898950968,1.1999860650840903
24.39999999999943,-7.687711995134174,1.091553160048342,1.1999926043462064
24.49999999999941,-7.58936818853814,0.9834380659603426,1.1999540429433857
24.59999999999939,-7.4948762994482125,0.9449188908992756,1.199940424845582
24.69999999999937,3.019746463537508,105.1462276298572,1.1999999968515556
24.79999999999935,19.967243371342605,169.47496907805095,1.1999920295003625
24.89999999999933,14.48978323074464,-54.77460140597964,1.1999565538885324
24.99999999999931,1.404135837774962,-130.85647392969676,1.1999876732889558
25.09999999999929,2.390547392591821,9.86411554816859,0.0
25.19999999999927,2.425444453706424,0.3489706111460311,0.0
25.29999999999925,-4.876839126644831,-73.02283580351255,0.0
25.39999999999923,-4.294632204495842,5.822069221489894,0.0
25.49999999999921,2.445424354858974,67.40056559354815,0.0
25.59999999999919,2.4429553927482357,-0.024689621107381043,0.0
25.69999999999917,2.4388551289240747,-0.041002638241609546,0.0
25.79999999999915,2.4339756330036244,-0.048794959204503385,0.0
25.89999999999913,2.4290361240260965,-0.04939508977527929,0.0
25.999999999999112,2.424731639868132,-0.04304484157964694,0.0
26.099999999999092,2.4166756482810823,-0.08055991587049505,1.1999341192039361
26.199999999999072,-12.629971577256038,-150.4664722553712,1.19995583561244
26.299999999999052,-12.338197613743054,2.9177396351298412,1.1999998408850936
26.399999999999032,-9.436918626379414,29.012789873636393,1.1999739064155446
26.499999999999012,-9.060324315796098,3.7659431058331627,1.1999999948482905
26.599999999998992,-8.629544348784986,4.307799670111123,1.1999545700016423
26.699999999998973,2.3651630696644785,109.94707418449465,1.1999892179503924
26.799999999998953,21.232993133526353,188.67830063861874,1.1999642762458747
26.899999999998933,17.70879291243729,-35.24200221089064,1.1999523005897952
26.999999999998913,-7.878866006883684,-255.87658919320972,1.1999825670058593
27.099999999998893,-7.776725897779255,1.0214010910442894,0.0
27.199999999998873,1.9275105404407082,97.04236438219962,0.0
27.299999999998853,4.175714409689015,22.482038692483073,0.0
27.399999999998833,3.7553233230491134,-4.203910866399019,0.0
27.499999999998813,3.248531690725219,-5.0679163232389435,0.0
27.599999999998793,-4.373210318282077,-76.21742009007296,0.0
27.699999999998774,-4.691513840640825,-3.183035223587476,0.0
27.799999999998754,-4.931597947120305,-2.4008410647947986,0.0
27.899999999998734,-5.200282169295881,-2.686842221755761,0.0
27.999999999998714,2.68487663670501,78.85158806000891,0.0
28.099999999998694,2.6841529489592943,-0.007236877457157398,1.1999876998658139
28.199999999998674,-14.029640226577486,-167.1379317553678,1.19999544814079
28.299999999998654,-11.81941262341629,22.102276031611954,1.1999239197236322
28.399999999998634,-10.390278968727506,14.291336546887852,1.1999567351620002
28.499999999998614,-9.914059686148844,4.762192825786613,1.199967042091
28.599999999998595,-9.528102793034158,3.859568931146864,1.199993067275524
28.699999999998575,-9.351332381622369,1.767704114117894,1.1999597476623793
28.799999999998555,2.746665585661254,120.97997967283621,1.1999455759356168
28.899999999998535,2.7637875053288306,0.17121919667576702,1.1999871260290522
28.999999999998515,17.46881642361768,147.05028918288852,1.1999523724340346
29.099999999998495,17.807481135146826,3.3866471152914457,0.0
29.199999999998475,-9.096355312908287,-269.03836448055114,0.0
29.299999999998455,3.028467709915824,121.2482302282411,0.0
29.399999999998435,3.268056280256127,2.395885703403029,0.0
29.499999999998415,3.5690556892424588,3.0099940898633193,0.0
29.599999999998396,5.192741210615118,16.236855213726592,0.0
29.699999999998376,9.138801972177346,39.46060761562227,0.0
29.799999999998356,-0.7595330638963449,-98.9833503607369,0.0
29.899999999998336,-2.9452778841884166,-21.857448202920715,0.0
29.999999999998316,-5.914143198736013,-29.68865314547596,0.0
30.099999999998296,-3.82083934153504,20.933038572009725,1.1999248893464551
30.199999999998276,2.140338570185769,59.61177911720809,1.1999999943854807
30.299999999998256,2.1354380278144665,-0.04900542371302663,1.1999989806572384
30.399999999998236,-15.75908477293403,-178.94522800748496,1.1999785742293252
30.499999999998217,-15.369786730987474,3.892980419465548,1.1999948909073372
30.599999999998197,-14.083948440039215,12.858382909482593,1.1999873803482912
30.699999999998177,-11.766799664418766,23.171487756204492,1.1999914653923356
30.799999999998157,-10.538366238235735,12.28433426183031,1.199927905762331
30.899999999998137,-10.201771299652583,3.3659493858315237,1.1999767844128864
30.999999999998117,2.0442053927503254,122.45976692402908,1.1999877811421353
31.099999999998097,18.683567290882223,166.39361898131898,0.0
31.199999999998077,20.0738288981974,13.902616073151783,0.0
31.299999999998057,15.803087421277414,-42.70741476919987,0.0
31.399999999998037,1.9649640947649925,-138.38123326512422,0.0
31.499999999998018,1.930680824155494,-0.3428327060949843,0.0
31.599999999997998,1.8821173136089806,-0.4856351054651342,0.0
31.699999999997978,1.8123983411823297,-0.6971897242665093,0.0
31.799999999997958,7.13502860528991,53.226302641075804,0.0
31.899999999997938,1.5781959326116366,-55.56832672678273,0.0
31.999999999997918,1.4210007875796733,-1.571951450319633,0.0
32.09999999999797,-4.941505314169826,-63.62506101749499,1.199927422235522
32.19999999999802,-4.475444949016517,4.660603651533091,1.1999704680925964
32.29999999999807,-1.635630390571362,28.398145584451555,1.1999880338992008
32.39999999999812,-2.166681647885187,-5.310512573138248,1.1999913121047696
32.499999999998174,-16.884614229981356,-147.17932582096168,1.199988405513039
32.599999999998225,-15.39732697043174,14.872872595496158,1.199985295245802
32.699999999998276,-11.821142940851432,35.761840295803076,1.199926049411171
32.79999999999833,-11.432336377007132,3.888065638442999,1.1999625176774582
32.89999999999838,-11.191825566643725,2.4051081036340705,1.199961120693768
32.99999999999843,-11.025197902040455,1.6662766460327028,1.1999406780693216
33.09999999999848,2.4453654301032772,134.70563332143732,0.0
33.19999999999853,18.7580077872264,163.12642357123124,0.0
33.29999999999858,20.573911043090824,18.159032558644235,0.0
33.399999999998634,21.556191893036384,9.822808499455604,0.0
33.499999999998685,2.373945476161917,-191.82246416874466,0.0
33.59999999999874,26.572918622468478,241.9897314630656,0.0
33.69999999999879,2.352018408518391,-242.20900213950088,0.0
33.79999999999884,2.3444551699544176,-0.07563238563973229,0.0
33.89999999999889,2.3384265311606036,-0.060286387938139896,0.0
33.99999999999894,2.3327893525563166,-0.0563717860428703,0.0
34.09999999999899,2.333551628398543,0.007622758422263232,1.1999448643637478
34.199999999999044,2.361413743341,0.2786211494245716,1.1999830801713698
34.299999999999095,-5.164397361158988,-75.25811104499988,1.1999708461713812
34.399999999999146,-0.19106889200335841,49.73328469155629,1.1999939990172817
34.4999999999992,-0.5011730411725817,-3.101041491692232,1.1999999326028299
34.59999999999925,-1.9408494561865202,-14.396764150139385,1.1999999646575117
34.6999999999993,-17.999350449356534,-160.58500993170014,1.1999791150907178
34.79999999999935,-17.737726200835947,2.6162424852058663,1.1999302910258072
34.8999999999994,-14.232530849291502,35.05195351544445,1.1999630428103836
34.99999999999945,-12.661818103807418,15.707127454840837,1.1999998380978987
35.099999999999504,-12.365064627384704,2.9675347642271355,0.0
35.199999999999555,-12.080447865726793,2.846167616579116,0.0
35.299999999999606,1.8273206783111875,139.07768544037978,0.0
35.39999999999966,20.06900756273145,182.4168688442026,0.0
35.49999999999971,18.37110655350377,-16.979010092276816,0.0
35.59999999999976,23.299379987257698,49.282734337539296,0.0
35.69999999999981,16.787454056084595,-65.11925931173103,0.0
35.79999999999986,16.108090071960635,-6.793639841239596,0.0
35.89999999999991,10.94406715198116,-51.640229199794746,0.0
35.999999999999964,1.6107141097015476,-93.33353042279613,0.0
36.100000000000016,1.5414277050841547,-0.6928640461739288,1.1999271293015417
36.20000000000007,1.4466066683533525,-0.9482103673080222,1.1999653271229282
36.30000000000012,-6.515956012122019,-79.62562680475371,1.1999875301387746
36.40000000000017,-5.986017359418973,5.2993865270304585,1.1999434387276027
36.50000000000022,-5.4339950976206834,5.520222617982897,1.1999668777658072
36.60000000000027,-2.34545029193729,30.885448056833933,1.1999985450286925
36.70000000000032,-1.4180031976481555,9.274470942891343,1.199929263650733
36.800000000000374,-16.545747976685096,-151.2774477903694,1.1999425384647282
36.900000000000425,-0.506266168438936,160.39481808246157,1.1999980768243865
37.000000000000476,-14.189915862873816,-136.8364969443488,1.1999951841237926
37.10000000000053,-13.814676554334293,3.7523930853952336,0.0
37.20000000000058,-13.556614249166012,2.5806230516828066,0.0
37.30000000000063,-12.874744324393458,6.818699247725544,0.0
37.40000000000068,-11.730772520435357,11.439718039581006,0.0
37.50000000000073,-11.637184434282073,0.9358808615328407,0.0
37.60000000000078,21.817518447029048,334.5470288131112,0.0
37.700000000000834,21.320320026682598,-4.971984203464501,0.0
37.800000000000885,24.86438769573261,35.44067669050012,0.0
37.90000000000094,11.527636803484137,-133.36750892248472,0.0
38.00000000000099,29.48801088623552,179.60374082751386,0.0
38.10000000000104,2.2223799657550996,-272.6563092048042,1.199999722568016
38.20000000000109,2.1980221264345094,-0.24357839320590102,1.1999763417715121
38.30000000000114,-5.151478325135762,-73.49500451570272,1.1999935468607184
38.40000000000119,-4.613792682997863,5.3768564213789904,1.199944069282699
38.50000000000124,-8.49632230438583,-38.82529621387967,1.1999993375294058
38.600000000001295,-1.7766795348480675,67.19642769537761,1.199999459976179
38.700000000001346,2.3603119427683033,41.369914776163704,1.1999810147005092
38.8000000000014,-20.987816944872563,-233.48128887640863,1.1999970071240353
38.90000000000145,-19.493807236414582,14.940097084579804,1.1999440210983436
39.0000000000015,-23.244352671867077,-37.50545435452494,1.1999709528759508
39.10000000000155,-15.036930107515001,82.07422564352075,0.0
39.2000000000016,-14.792897513009304,2.440325945056969,0.0
39.30000000000165,-14.425107662446441,3.6778985056286295,0.0
39.400000000001704,-12.637695906395955,17.874117560504867,0.0
39.500000000001755,-12.420201146513458,2.174947598824968,0.0
39.600000000001806,-12.320929548929884,0.9927159758357362,0.0
39.70000000000186,-12.26326433303617,0.5766521589371365,0.0
39.80000000000191,23.37515152611628,356.3841585915245,0.0
39.90000000000196,26.834650010336052,34.59498484219772,0.0
40.00000000000201,14.28876421751712,-125.45885792818932,0.0
40.10000000000206,8.458736392042148,-58.30027825474971,1.1999999217940398
40.20000000000211,31.346332015434,228.87595623391852,1.199998036193307
40.300000000002164,6.3960958684181435,-249.50236147015858,1.1999873105823515
40.400000000002215,1.7835122612014502,-46.12583607216693,1.199934792543199
40.50000000000227,1.8017701799765244,0.1825791877507421,1.199983722901998
40.60000000000232,-5.665105399979291,-74.66875579955816,1.199940362309224
40.70000000000237,1.8402307957938704,75.05336195773161,1.1999799535503766
40.80000000000242,-0.1839043223388163,-20.241351181326863,1.1999992533684156
40.90000000000247,-16.613454273475277,-164.2954995113646,1.1999451838603477
41.00000000000252,-16.212027857484607,4.014264159906702,1.1999497585870418
41.100000000002574,-15.906511928459457,3.055159290251499,0.0
41.200000000002625,-24.87904157599169,-89.72529647532231,0.0
41.300000000002676,-13.509041271463946,113.70000304527743,0.0
41.40000000000273,-13.183747271881861,3.2529399958208494,0.0
41.50000000000278,-13.033454028721758,1.5029324316010317,0.0
41.60000000000283,-12.955397254104009,0.7805677461774962,0.0
41.70000000000288,-12.90705960621159,0.483376478924189,0.0
41.80000000000293,-12.871156706595611,0.35902899615978257,0.0
41.90000000000298,-12.839787963900948,0.3136874269466361,0.0
42.000000000003034,25.10678942890939,379.4657739281034,0.0
42.100000000003085,24.60040056801556,-5.063888608938321,1.1999811852380737
42.200000000003136,14.76264171068918,-98.37758857326378,1.1999852420397554
42.30000000000319,21.745717436534925,69.83075725845744,1.199998398903246
42.40000000000324,19.821637580653327,-19.240798558815975,1.1999998686528857
42.50000000000329,7.1454638836146565,-126.7617369703867,1.1999415813403076
42.60000000000334,-2.418465387263623,-95.63929270878279,1.1999998846512911
42.70000000000339,-3.4967826822384906,-10.783172949748678,1.199933734121345
42.80000000000344,-1.2607454420044157,22.360372402340747,1.1999245287249023
42.900000000003494,1.0603723070871358,23.211177490915514,1.1999230871647395
43.000000000003546,1.264572699375947,2.0420039228881115,1.1999989758577636
43.1000000000036,-17.133125034480763,-183.97697733856708,0.0
43.20000000000365,-15.407971872082866,17.251531623978966,0.0
43.3000000000037,-13.627379373346212,17.80592498736654,0.0
43.40000000000375,-26.180318716748104,-125.52939343401891,0.0
43.5000000000038,-13.474070084217155,127.06248632530948,0.0
